"block","plot","com","pool","uind","fdiv","light","sp","div","h.slope"
"B3","B3.Zb05","cm|lg","Z","B3.Zb05|i-13","D2","s","cm",2,0.249999999999998
"B3","B3.Zb05","cm|lg","Z","B3.Zb05|i-16","D2","s","cm",2,2.58455882352941
"B3","B3.Zb08","cm|cs","Z","B3.Zb08|i-01","D2","s","cm",2,0.499999999999998
"B3","B3.Zb08","cm|cs","Z","B3.Zb08|i-02","D2","s","cm",2,0.503676470588235
"B3","B3.Zb08","cm|cs","Z","B3.Zb08|i-04","D2","s","cm",2,0.553921568627451
"B3","B3.Zb08","cm|cs","Z","B3.Zb08|i-05","D2","s","cm",2,0.160371517027864
"B3","B3.Zb08","cm|cs","Z","B3.Zb08|i-10","D2","s","cm",2,1.90808823529412
"B3","B3.Zb08","cm|cs","Z","B3.Zb08|i-11","D2","s","cm",2,1.85539215686274
"B3","B3.Zb08","cm|cs","Z","B3.Zb08|i-14","D2","s","cm",2,3.18578431372549
"B3","B3.Zb08","cm|cs","Z","B3.Zb08|i-15","D2","s","cm",2,0.500000000000001
"B3","B3.Zb09","cm|sm","Z","B3.Zb09|i-03","D2","s","cm",2,0.801470588235294
"B3","B3.Zb09","cm|sm","Z","B3.Zb09|i-06","D2","s","cm",2,0.3
"B3","B3.Zb09","cm|sm","Z","B3.Zb09|i-07","D2","s","cm",2,-7.69185074553426e-16
"B3","B3.Zb09","cm|sm","Z","B3.Zb09|i-08","D2","s","cm",2,0.318627450980392
"B3","B3.Zb09","cm|sm","Z","B3.Zb09|i-09","D2","s","cm",2,NA
"B3","B3.Zb09","cm|sm","Z","B3.Zb09|i-12","D2","s","cm",2,0.7
"B3","B3.Zb09","cm|sm","Z","B3.Zb09|i-13","D2","s","cm",2,3.1875
"B3","B3.Zb09","cm|sm","Z","B3.Zb09|i-16","D2","s","cm",2,1.57598039215686
"B4","B4.Zb05","cm|lg","Z","B4.Zb05|i-01","D2","s","cm",2,NA
"B4","B4.Zb05","cm|lg","Z","B4.Zb05|i-03","D2","s","cm",2,1.55384615384615
"B4","B4.Zb05","cm|lg","Z","B4.Zb05|i-04","D2","s","cm",2,0.749999999999998
"B4","B4.Zb05","cm|lg","Z","B4.Zb05|i-07","D2","s","cm",2,3.05494505494505
"B4","B4.Zb05","cm|lg","Z","B4.Zb05|i-09","D2","s","cm",2,0.3
"B4","B4.Zb05","cm|lg","Z","B4.Zb05|i-11","D2","s","cm",2,-0.869047619047618
"B4","B4.Zb05","cm|lg","Z","B4.Zb05|i-12","D2","s","cm",2,1
"B4","B4.Zb05","cm|lg","Z","B4.Zb05|i-15","D2","s","cm",2,-5.5
"B4","B4.Zb08","cm|cs","Z","B4.Zb08|i-03","D2","s","cm",2,1.12857142857143
"B4","B4.Zb08","cm|cs","Z","B4.Zb08|i-05","D2","s","cm",2,NA
"B4","B4.Zb08","cm|cs","Z","B4.Zb08|i-06","D2","s","cm",2,-0.237174427782163
"B4","B4.Zb08","cm|cs","Z","B4.Zb08|i-08","D2","s","cm",2,-0.0928853754940713
"B4","B4.Zb08","cm|cs","Z","B4.Zb08|i-10","D2","s","cm",2,3.88571428571429
"B4","B4.Zb08","cm|cs","Z","B4.Zb08|i-13","D2","s","cm",2,2.32307692307692
"B4","B4.Zb08","cm|cs","Z","B4.Zb08|i-14","D2","s","cm",2,2.8989010989011
"B4","B4.Zb08","cm|cs","Z","B4.Zb08|i-16","D2","s","cm",2,0.476923076923077
"B4","B4.Zb09","cm|sm","Z","B4.Zb09|i-03","D2","s","cm",2,0.00879120879120856
"B4","B4.Zb09","cm|sm","Z","B4.Zb09|i-05","D2","s","cm",2,0.499999999999999
"B4","B4.Zb09","cm|sm","Z","B4.Zb09|i-06","D2","s","cm",2,1
"B4","B4.Zb09","cm|sm","Z","B4.Zb09|i-08","D2","s","cm",2,0.5
"B4","B4.Zb09","cm|sm","Z","B4.Zb09|i-10","D2","s","cm",2,0.666666666666669
"B4","B4.Zb09","cm|sm","Z","B4.Zb09|i-13","D2","s","cm",2,-0.500000000000002
"B4","B4.Zb09","cm|sm","Z","B4.Zb09|i-14","D2","s","cm",2,0.3
"B4","B4.Zb09","cm|sm","Z","B4.Zb09|i-16","D2","s","cm",2,0.499999999999999
"B1","B1.Zb11","cm|cs|lg|sm","Z","B1.Zb11|i-01","D4","s","cm",4,1.20098039215686
"B1","B1.Zb11","cm|cs|lg|sm","Z","B1.Zb11|i-08","D4","s","cm",4,0.649999999999999
"B1","B1.Zb11","cm|cs|lg|sm","Z","B1.Zb11|i-11","D4","s","cm",4,1.45
"B1","B1.Zb11","cm|cs|lg|sm","Z","B1.Zb11|i-14","D4","s","cm",4,4.47916666666667
"B2","B2.Zb11","cm|cs|lg|sm","Z","B2.Zb11|i-07","D4","s","cm",4,1.1875
"B2","B2.Zb11","cm|cs|lg|sm","Z","B2.Zb11|i-09","D4","s","cm",4,0.768382352941176
"B2","B2.Zb11","cm|cs|lg|sm","Z","B2.Zb11|i-12","D4","s","cm",4,8.25
"B2","B2.Zb11","cm|cs|lg|sm","Z","B2.Zb11|i-13","D4","s","cm",4,4.67892156862745
